B3D1-10311,3,1766727680447
B2A1-315,2,1766727683456
B3D1-316,3,1766727684458
B2A1-10315,2,1766727684458
B2A1-323,2,1766727691469
B3D1-324,3,1766727692471
B2A1-10325,2,1766727694474
B2A1-10327,2,1766727696477
B2A1-331,2,1766727699484
B3D1-332,3,1766727700485
B2A1-339,2,1766727707496
B3D1-340,3,1766727708498
B3D1-10341,3,1766727710501
B2A1-347,2,1766727715511
B3D1-348,3,1766727716514
B3D1-10352,3,1766727721528
B2A1-355,2,1766727723533
B2A1-10354,2,1766727723533
B3D1-356,3,1766727724537
B3D1-10356,3,1766727725539
B3D1-10359,3,1766727728545
B2A1-363,2,1766727731555
B3D1-364,3,1766727732557
B2A1-10363,2,1766727732557
B2A1-371,2,1766727739607
B3D1-372,3,1766727740611
B2A1-379,2,1766727747629
B3D1-380,3,1766727748632
B3D1-10385,3,1766727754645
B2A1-387,2,1766727755647
B3D1-388,3,1766727756648
B2A1-10387,2,1766727756648
B2A1-395,2,1766727763663
B3D1-396,3,1766727764664
B3D1-10400,3,1766727769673
B2A1-403,2,1766727771678
B3D1-404,3,1766727772679
B2A1-411,2,1766727779696
B3D1-412,3,1766727780698
B2A1-419,2,1766727787712
B3D1-420,3,1766727788713
B2A1-427,2,1766727795726
B3D1-428,3,1766727796729
B2A1-435,2,1766727803741
B3D1-436,3,1766727804743
B2A1-443,2,1766727811758
B3D1-444,3,1766727812761
B2A1-451,2,1766727819776
B3D1-452,3,1766727820778
B2A1-459,2,1766727827791
B3D1-460,3,1766727828794
B3D1-10459,3,1766727828794
B2A1-467,2,1766727835808
B3D1-468,3,1766727836810
B2A1-10472,2,1766727841821
B2A1-475,2,1766727843824
B3D1-476,3,1766727844825
B2A1-10478,2,1766727847831
B2A1-483,2,1766727851844
B3D1-484,3,1766727852845
B2A1-491,2,1766727859856
B2A1-10490,2,1766727859856
B3D1-492,3,1766727860857
B3D1-10497,3,1766727866868
B2A1-499,2,1766727867872
B3D1-500,3,1766727868873
B2A1-507,2,1766727875884
B2A1-10506,2,1766727875884
B3D1-508,3,1766727876887
B3D1-10509,3,1766727878892
B2A1-515,2,1766727883902
B3D1-516,3,1766727884904
B3D1-10520,3,1766727889913
B2A1-523,2,1766727891918
B3D1-524,3,1766727892920
B2A1-10527,2,1766727896928
B3D1-10528,3,1766727897930
B2A1-531,2,1766727899935
B3D1-532,3,1766727900937
B2A1-539,2,1766727907950
B3D1-540,3,1766727908953
B2A1-547,2,1766727915971
B3D1-548,3,1766727916975
B2A1-10553,2,1766727922991
B2A1-555,2,1766727923995
B2A1-10554,2,1766727923995
B3D1-556,3,1766727924998
B2A1-563,2,1766727932011
B3D1-564,3,1766727933013
B2A1-10565,2,1766727935017
B2A1-571,2,1766727940027
B3D1-572,3,1766727941029
B2A1-579,2,1766727948041
B3D1-580,3,1766727949044
B2A1-587,2,1766727956058
B2A1-10586,2,1766727956058
B3D1-588,3,1766727957062
B3D1-10587,3,1766727957062
B2A1-10591,2,1766727961072
B2A1-595,2,1766727964080
B3D1-596,3,1766727965082
B3D1-10601,3,1766727971096
B2A1-603,2,1766727972098
B3D1-604,3,1766727973100
B3D1-10605,3,1766727975103
B2A1-611,2,1766727980111
B3D1-612,3,1766727981112
B2A1-619,2,1766727988123
B3D1-620,3,1766727989124
B2A1-627,2,1766727996134
B3D1-628,3,1766727997135
B3D1-10628,3,1766727998137
B2A1-635,2,1766728004149
B3D1-636,3,1766728005152
B2A1-643,2,1766728012169
B3D1-644,3,1766728013171
B2A1-651,2,1766728020183
B3D1-10650,3,1766728020183
B3D1-652,3,1766728021186
B2A1-10655,2,1766728025194
B2A1-659,2,1766728028200
B3D1-660,3,1766728029202
B2A1-667,2,1766728036220
B3D1-668,3,1766728037224
B3D1-10669,3,1766728039227
B2A1-10671,2,1766728041235
B2A1-675,2,1766728044244
B3D1-676,3,1766728045247
B3D1-10679,3,1766728049258
B2A1-683,2,1766728052265
B3D1-684,3,1766728053268
B2A1-691,2,1766728060284
B3D1-692,3,1766728061286
B3D1-10694,3,1766728064291
B2A1-10696,2,1766728066300
B2A1-699,2,1766728068304
B3D1-700,3,1766728069306
B2A1-707,2,1766728076319
B3D1-708,3,1766728077327
B3D1-10711,3,1766728081338
B2A1-715,2,1766728084363
B2A1-10714,2,1766728084363
B3D1-716,3,1766728085372
B2A1-723,2,1766728092433
B3D1-724,3,1766728093436
B2A1-731,2,1766728100503
B3D1-732,3,1766728101512
B2A1-10732,2,1766728102519
B2A1-10737,2,1766728107578
B2A1-739,2,1766728108586
B3D1-740,3,1766728109596
B2A1-10744,2,1766728114655
B2A1-747,2,1766728116670
B3D1-748,3,1766728117679
B2A1-10751,2,1766728121704
B2A1-755,2,1766728124728
B3D1-756,3,1766728125745
B2A1-10760,2,1766728130795
B2A1-763,2,1766728132811
B3D1-764,3,1766728133816
B2A1-771,2,1766728140877
B3D1-772,3,1766728141881
B3D1-10771,3,1766728141881
B2A1-779,2,1766728148930
B3D1-780,3,1766728149946
B2A1-787,2,1766728157017
B3D1-788,3,1766728158019
B2A1-10790,2,1766728161043
B2A1-10792,2,1766728163061
B2A1-10793,2,1766728164069
B2A1-795,2,1766728165078
B3D1-796,3,1766728166095
B2A1-803,2,1766728173160
B3D1-804,3,1766728174161
B2A1-811,2,1766728181279
B3D1-812,3,1766728182286
B2A1-819,2,1766728189337
B3D1-820,3,1766728190345
B3D1-10821,3,1766728192368
B2A1-827,2,1766728197411
B3D1-828,3,1766728198420
B2A1-10828,2,1766728199429
B3D1-10833,3,1766728204470
B2A1-835,2,1766728205493
B3D1-836,3,1766730059118
B2A1-843,2,1766749775271
B3D1-844,3,1766749776289
B2A1-10843,2,1766749776289
B2A1-851,2,1766749783394
