C2A1-637,2,1766728006153
C3B1-638,3,1766728007154
C2D1-10638,2,1766728008155
C2A1-645,2,1766728014173
C3B1-646,3,1766728015174
C2A1-653,2,1766728022188
C3B1-654,3,1766728023189
C2D1-10654,2,1766728024191
C2A1-10659,2,1766728029202
C2D1-661,2,1766728030206
C3B1-662,3,1766728031210
C2A1-669,2,1766728038226
C3B1-670,3,1766728039227
C2D1-677,2,1766728046249
C3B1-10676,3,1766728046249
C3B1-678,3,1766728047254
C3B1-10683,3,1766728053268
C2A1-685,2,1766728054271
C3B1-686,3,1766728055273
C2D1-10689,2,1766728059282
C3B1-10690,3,1766728060284
C2A1-693,2,1766728062288
C3B1-694,3,1766728063289
C2A1-701,2,1766728070307
C3B1-702,3,1766728071309
C2D1-709,2,1766728078328
C3B1-710,3,1766728079331
C3B1-10712,3,1766728082351
C2D1-717,2,1766728086377
C3B1-718,3,1766728087387
C3B1-10717,3,1766728087387
C3B1-10722,3,1766728092433
C2A1-725,2,1766728094445
C3B1-726,3,1766728095453
C2A1-733,2,1766728102519
C3B1-734,3,1766728103536
C2A1-741,2,1766728110612
C3B1-742,3,1766728111621
C2D1-749,2,1766728118683
C3B1-750,3,1766728119694
C2A1-757,2,1766728126754
C3B1-758,3,1766728127762
C3B1-10761,3,1766728131804
C2A1-765,2,1766728134822
C3B1-766,3,1766728135836
C3B1-10765,3,1766728135836
C3B1-10766,3,1766728136846
C3B1-10770,3,1766728140877
C2A1-773,2,1766728142887
C3B1-774,3,1766728143896
C2A1-781,2,1766728150952
C3B1-782,3,1766728151961
C3B1-10782,3,1766728152971
C2D1-10784,2,1766728154995
C2A1-789,2,1766728159029
C3B1-790,3,1766728160036
C2D1-797,2,1766728167104
C3B1-798,3,1766728168113
C3B1-10798,3,1766728169119
C2D1-805,2,1766728175183
C3B1-806,3,1766728176238
C2D1-813,2,1766728183293
C3B1-814,3,1766728184295
C2D1-10816,2,1766728187320
C2A1-821,2,1766728191361
C3B1-10820,3,1766728191361
C3B1-822,3,1766728192368
C2D1-829,2,1766728199429
C3B1-830,3,1766728200442
C2A1-837,2,1766730060142
C3B1-838,3,1766730061165
C2A1-845,2,1766749777321
C3B1-846,3,1766749778351
C2D1-10848,2,1766749781375
C2D1-10850,2,1766749783394
C2A1-853,2,1766749785432
C3B1-854,3,1766749786454
C2D1-861,2,1766749793644
C3B1-10860,3,1766749793644
C3B1-862,3,1766749794661
C2A1-869,2,1766749801728
C2D1-10868,2,1766749801728
C3B1-870,3,1766749802742
C2D1-10869,2,1766749802742
C2D1-877,2,1766749809818
C3B1-878,3,1766749810823
C3B1-10878,3,1766749811825
C2A1-885,2,1766749817884
C2D1-10884,2,1766749817884
C3B1-886,3,1766749818886
C2A1-893,2,1766749825952
C3B1-894,3,1766749826967
C2A1-901,2,1766749834035
C3B1-902,3,1766749835047
C2A1-909,2,1766749842095
C3B1-910,3,1766749843100
C2A1-917,2,1766749850180
C3B1-918,3,1766749851197
C2D1-925,2,1766749858281
C3B1-926,3,1766749859295
C2A1-933,2,1766749866385
C3B1-10932,3,1766749866385
C3B1-934,3,1766749867404
C3B1-10934,3,1766749868419
C3B1-10935,3,1766749869433
C2D1-941,2,1766749874472
C3B1-10940,3,1766749874472
C3B1-942,3,1766749875477
C3B1-10947,3,1766749881548
C2A1-949,2,1766749882565
C3B1-950,3,1766749883569
C2D1-10949,2,1766749883569
C2A1-10955,2,1766749889623
C2D1-957,2,1766749890636
C3B1-958,3,1766749891650
C2D1-965,2,1766749898739
C3B1-966,3,1766749899757
C2D1-973,2,1766749906829
C3B1-974,3,1766749907841
C2A1-981,2,1766749914945
C3B1-982,3,1766749915960
C3B1-10982,3,1766749916974
C2D1-989,2,1766749923066
C3B1-990,3,1766749924081
C2A1-997,2,1766749931149
C3B1-998,3,1766749932165
C2D1-1005,2,1766749939248
C3B1-1006,3,1766749940263
C2A1-11010,2,1766749945324
C2A1-1013,2,1766749947356
C3B1-1014,3,1766749948374
C3B1-11014,3,1766749949389
C3B1-11017,3,1766749952436
C2D1-11019,2,1766749954456
C2A1-1021,2,1766749955473
C3B1-1022,3,1766749956478
C2A1-1029,2,1766749963549
C3B1-1030,3,1766749964561
C3B1-11030,3,1766749965577
C3B1-11032,3,1766749967589
C2A1-1037,2,1766749971640
C3B1-1038,3,1766749972643
C2A1-1045,2,1766749979726
C3B1-1046,3,1766749980732
C2A1-1053,2,1766749987784
C3B1-1054,3,1766749988800
C2A1-11058,2,1766749993819
C2D1-1061,2,1766749995829
C3B1-1062,3,1766749996842
C2A1-1069,2,1766750003935
C3B1-1070,3,1766750004949
C2A1-1077,2,1766750012035
C3B1-1078,3,1766750013040
C2A1-1085,2,1766750020106
C3B1-1086,3,1766750021109
C2D1-1093,2,1766750028164
C3B1-1094,3,1766750029181
C3B1-11096,3,1766750032214
C2D1-1101,2,1766750036260
C2D1-11100,2,1766750036260
C3B1-1102,3,1766750037263
C2D1-1109,2,1766750044324
C3B1-1110,3,1766750045337
C2A1-1117,2,1766750052416
C3B1-1118,3,1766750053432
C2D1-1125,2,1766750060524
C3B1-1126,3,1766750061528
C2A1-1133,2,1766750068603
C3B1-1134,3,1766750069612
C3B1-11138,3,1766750074657
C2D1-1141,2,1766750076663
C3B1-1142,3,1766750077667
C2D1-1149,2,1766750084737
C3B1-1150,3,1766750085755
C2D1-11153,2,1766750089812
C2D1-1157,2,1766752971728
C3B1-1158,3,1766752972736
C3B1-11157,3,1766752972736
C2A1-1165,2,1766758520249
C3B1-1166,3,1766758521263
C2A1-1173,2,1766758528395
C3B1-1174,3,1766758529408
C2A1-1181,2,1766758536698
C3B1-1182,3,1766758537714
C3B1-11181,3,1766758537714
C2A1-1189,2,1766758544809
C3B1-1190,3,1766758545821
C2D1-1197,2,1766758552903
C3B1-1198,3,1766758553911
C2D1-1205,2,1766758560978
C3B1-1206,3,1766758561987
C2D1-1213,2,1766758569066
C3B1-11212,3,1766758569066
C3B1-1214,3,1766758570084
C3B1-11214,3,1766758571101
C3B1-11215,3,1766758572112
C2A1-1221,2,1766758577164
C3B1-1222,3,1766758578170
C3B1-11226,3,1766758583210
C2D1-1229,2,1766758585238
C3B1-1230,3,1766758586245
C3B1-11231,3,1766758588274
C2D1-11235,2,1766758592336
C2A1-1237,2,1766758593343
C3B1-1238,3,1766758594354
C3B1-11240,3,1766758597383
C2A1-1245,2,1766758601426
C2A1-11244,2,1766758601426
C3B1-1246,3,1766758602445
C2A1-1253,2,1766758609495
C3B1-1254,3,1766758610505
C2D1-1261,2,1766758617549
C3B1-1262,3,1766758618564
C3B1-11263,3,1766758620586
C2A1-11264,2,1766758621590
C2A1-1269,2,1766758625618
C3B1-1270,3,1766758626626
C2A1-1277,2,1766758633704
C3B1-1278,3,1766758634708
C2D1-1285,2,1766758641792
C3B1-1286,3,1766758642810
C2D1-11286,2,1766758643813
C2A1-11289,2,1766758646840
C2D1-1293,2,1766758649863
C3B1-1294,3,1766758650869
C3B1-11299,3,1766758656916
C2D1-1301,2,1766758657920
C3B1-1302,3,1766758658927
C3B1-11304,3,1766758661948
C2D1-1309,2,1766758665980
C3B1-1310,3,1766758666987
C3B1-11314,3,1766758672041
C2D1-11315,2,1766758673052
C2D1-1317,2,1766758674067
C3B1-1318,3,1766758675078
C3B1-11317,3,1766758675078
C2A1-11321,2,1766758679119
C2A1-11323,2,1766758681134
C2A1-1325,2,1766758682142
C3B1-1326,3,1766758683158
C2A1-1333,2,1766758690222
C3B1-1334,3,1766758691233
C2A1-11339,2,1766758697286
C2D1-1341,2,1766758698299
C3B1-1342,3,1766758699308
C3B1-11344,3,1766758702331
C2A1-1349,2,1766758706371
C3B1-1350,3,1766758707385
C2D1-1357,2,1766758714456
C3B1-1358,3,1766758715476
C2A1-11357,2,1766758715476
C2A1-1365,2,1766758722546
C3B1-1366,3,1766758723557
C2A1-1373,2,1766758730622
C3B1-1374,3,1766758731632
C2D1-11379,2,1766758737696
C2A1-1381,2,1766758738706
C3B1-1382,3,1766758739722
C3B1-11381,3,1766758739722
C2A1-1389,2,1766761112044
C3B1-1390,3,1766761113272
C2D1-1397,2,1766763192912
C3B1-1398,3,1766763193945
C3B1-11399,3,1766763195974
C2A1-1405,2,1766763201041
C3B1-1406,3,1766763202052
C2D1-11405,2,1766763202052
C2D1-1413,2,1766763209121
C3B1-1414,3,1766763210124
C2A1-1421,2,1766763217194
C3B1-1422,3,1766763218212
C2A1-1429,2,1766763225275
C3B1-1430,3,1766763226283
C3B1-11431,3,1766763228441
C2A1-1437,2,1766763233507
C3B1-1438,3,1766763234521
C2A1-1445,2,1766763241594
C3B1-1446,3,1766763242598
C2A1-1453,2,1766763249657
C2A1-11452,2,1766763249657
C3B1-1454,3,1766763250668
C3B1-11459,3,1766763256728
C2D1-1461,2,1766763257742
C3B1-1462,3,1766763258757
C2D1-1469,2,1766763265806
C3B1-1470,3,1766763266813
C2A1-1477,2,1766763273885
C3B1-1478,3,1766763274893
C2A1-1485,2,1766763281968
C3B1-1486,3,1766763282980
C2A1-11490,2,1766763288031
C2D1-1493,2,1766763290045
C3B1-1494,3,1766763291059
C2D1-1501,2,1766763298144
C3B1-1502,3,1766763299155
C2D1-1509,2,1766763306219
C3B1-1510,3,1766763307222
C2D1-1517,2,1766763314271
C3B1-1518,3,1766763315283
C2A1-11518,2,1766763316294
C2A1-1525,2,1766763322338
C3B1-1526,3,1766763323352
C3B1-11531,3,1766763329417
C2A1-1533,2,1766763330424
C3B1-1534,3,1766763331435
C2D1-1541,2,1766763338522
C3B1-1542,3,1766763339529
C2A1-11541,2,1766763339529
C3B1-11543,3,1766763341546
C2A1-1549,2,1766763346596
C3B1-1550,3,1766763347612
C2A1-1557,2,1766763354652
C3B1-1558,3,1766763355658
C2D1-1565,2,1766763362702
C3B1-1566,3,1766763363711
C2A1-1573,2,1766763370782
C3B1-1574,3,1766763371793
C2D1-11577,2,1766763375838
C2A1-1581,2,1766763378866
C3B1-1582,3,1766763379882
C2D1-11587,2,1766763385932
C2D1-1589,2,1766763386945
C3B1-1590,3,1766763387958
C3B1-11594,3,1766763393014
C2D1-11595,2,1766763394025
C2D1-1597,2,1766763395032
C3B1-1598,3,1766763396034
C3B1-11601,3,1766763400070
C2A1-11603,2,1766763402100
C2D1-1605,2,1766763403107
C3B1-1606,3,1766763404117
C3B1-11611,3,1766763410166
C2D1-1613,2,1766763411170
C3B1-1614,3,1766763412184
C2D1-1621,2,1766763419237
C3B1-1622,3,1766763420252
C3B1-11624,3,1766763423286
C2A1-1629,2,1766763427320
C3B1-1630,3,1766763428336
C3B1-11631,3,1766763430362
C2A1-1637,2,1766763435403
C3B1-1638,3,1766763436411
C2D1-1645,2,1766763443469
C3B1-11644,3,1766763443469
C3B1-1646,3,1766763444485
C2A1-11650,2,1766763449535
C2A1-11651,2,1766763450546
C2D1-1653,2,1766763451551
C3B1-1654,3,1766763452566
C3B1-11656,3,1766763455579
C3B1-11659,3,1766763458610
C2A1-1661,2,1766763459619
C3B1-1662,3,1766763460630
C3B1-11666,3,1766763465657
C2A1-1669,2,1766763467682
C3B1-1670,3,1766763468686
C2D1-1677,2,1766763475735
C2D1-11676,2,1766763475735
C3B1-1678,3,1766763476746
C2A1-1685,2,1766763483815
C3B1-1686,3,1766763484825
C2A1-1693,2,1766763491885
C2A1-11692,2,1766763491885
C3B1-1694,3,1766763492894
C2A1-1701,2,1766763499969
C3B1-1702,3,1766763500980
C2D1-11705,2,1766763505018
C2A1-1709,2,1766763508063
C3B1-1710,3,1766763509066
C2A1-11714,2,1766763514120
C2A1-1717,2,1766763516148
C3B1-1718,3,1766763517162
C2D1-1725,2,1766763524226
C3B1-1726,3,1766763525235
C3B1-11730,3,1766763530285
C2A1-1733,2,1766763532306
C3B1-1734,3,1766763533314
C3B1-11735,3,1766763535330
C3B1-11739,3,1766763539355
C2D1-1741,2,1766763540361
C3B1-1742,3,1766763541374
C2D1-1749,2,1766763548439
C3B1-1750,3,1766763549441
C2D1-11753,2,1766763553483
C2D1-1757,2,1766763556515
C3B1-1758,3,1766763557522
C2D1-1765,2,1766763564597
C3B1-11764,3,1766763564597
C3B1-1766,3,1766763565602
C3B1-11770,3,1766763570646
C2A1-1773,2,1766763572673
C3B1-1774,3,1766763573690
C2A1-1781,2,1766763580765
C3B1-1782,3,1766763581775
C3B1-11782,3,1766763582793
C2D1-1789,2,1766763588852
C3B1-1790,3,1766763589864
C2A1-1797,2,1766763596932
C3B1-1798,3,1766763597949
C3B1-11799,3,1766763599970
C2A1-1805,2,1766763605030
C3B1-1806,3,1766763606047
C3B1-11806,3,1766763607053
C3B1-11808,3,1766763609093
C2D1-1813,2,1766763613144
C3B1-1814,3,1766763614147
C2D1-1821,2,1766763621210
C3B1-1822,3,1766763622223
C2A1-1829,2,1766763629265
C3B1-1830,3,1766763630280
C2D1-11833,2,1766763634333
C2A1-1837,2,1766763637365
C3B1-1838,3,1766763638367
C3B1-11838,3,1766763639371
C2A1-1845,2,1766763645427
C3B1-1846,3,1766763646441
C2A1-1853,2,1766763653512
C3B1-1854,3,1766763654530
C3B1-11859,3,1766763660594
C2A1-1861,2,1766763661613
C2D1-11860,2,1766763661613
C3B1-1862,3,1766763662629
C2A1-1869,2,1766763669687
C3B1-1870,3,1766763670694
C2A1-1877,2,1766763677740
C3B1-1878,3,1766763678755
C3B1-11880,3,1766763681790
C3B1-11882,3,1766763683819
C2D1-1885,2,1766763685844
C3B1-1886,3,1766763686855
C3B1-11890,3,1766763691904
C2A1-1893,2,1766763693930
C3B1-1894,3,1766763694946
C3B1-11894,3,1766763695950
C2D1-1901,2,1766763702010
C3B1-1902,3,1766763703013
C2A1-1909,2,1766763710080
C3B1-1910,3,1766763711093
C3B1-11910,3,1766763712108
C3B1-11912,3,1766763714127
C2D1-1917,2,1766763718155
C3B1-1918,3,1766763719169
C2D1-1925,2,1766763726238
C3B1-1926,3,1766763727253
C2D1-1933,2,1766763734315
C3B1-1934,3,1766763735320
C2A1-1941,2,1766763742375
C3B1-1942,3,1766763743391
C2A1-1949,2,1766763750465
C3B1-1950,3,1766763751469
C2D1-11951,2,1766763753484
C2D1-1957,2,1766763758560
C3B1-1958,3,1766763759576
C2D1-11959,2,1766763761594
C2A1-1965,2,1766763766683
C2D1-11964,2,1766763766683
C3B1-1966,3,1766763767689
C3B1-11970,3,1766763772734
C2D1-1973,2,1766763774764
C3B1-1974,3,1766763775780
C2D1-1981,2,1766763782888
C3B1-1982,3,1766763783901
C2A1-1989,2,1766763790985
C3B1-1990,3,1766763791999
C2A1-1997,2,1766763799087
C3B1-1998,3,1766763800089
C2D1-2005,2,1766763807185
C3B1-2006,3,1766763808202
C2D1-2013,2,1766763815261
C3B1-2014,3,1766763816266
C2A1-12016,2,1766763819299
C2D1-2021,2,1766763823335
C3B1-2022,3,1766763824343
C2A1-12023,2,1766763826372
C3B1-12026,3,1766763829420
C2D1-2029,2,1766763831450
C2D1-12028,2,1766763831450
C3B1-2030,3,1766763832467
C2A1-2037,2,1766763839512
C3B1-2038,3,1766763840517
C2A1-2045,2,1766763847615
C3B1-2046,3,1766763848617
C2A1-12046,2,1766763849632
C2D1-2053,2,1766763855702
C3B1-2054,3,1766763856716
C2A1-2061,2,1766763863759
C3B1-2062,3,1766763864767
C2D1-12061,2,1766763864767
C2A1-2069,2,1766763871838
C3B1-2070,3,1766763872842
C2D1-2077,2,1766763879922
C3B1-2078,3,1766763880927
C3B1-12079,3,1766763882938
C2D1-2085,2,1766763887992
C3B1-2086,3,1766763888999
C2A1-2093,2,1766763896063
C3B1-2094,3,1766763897079
C2D1-2101,2,1766763904170
C3B1-12100,3,1766763904170
C3B1-2102,3,1766763905185
C2A1-2109,2,1766763912241
C3B1-2110,3,1766763913258
C3B1-12110,3,1766763914269
C2D1-2117,2,1766763920327
C3B1-2118,3,1766763921341
C2D1-2125,2,1766763928399
C3B1-2126,3,1766763929406
C3B1-12125,3,1766763929406
C3B1-12129,3,1766763933426
C2A1-2133,2,1766763936457
C3B1-2134,3,1766763937473
C2A1-2141,2,1766763944525
C3B1-2142,3,1766763945541
C3B1-12146,3,1766763950591
C3B1-12147,3,1766763951609
C2D1-2149,2,1766763952619
C3B1-2150,3,1766763953627
C3B1-12149,3,1766763953627
C3B1-12150,3,1766763954642
C2A1-2157,2,1766763960702
C3B1-2158,3,1766763961706
C2A1-2165,2,1766763968752
C3B1-2166,3,1766763969756
C2D1-2173,2,1766763976819
C3B1-2174,3,1766763977825
C2D1-12175,2,1766763979850
C2A1-2181,2,1766763984920
C3B1-2182,3,1766763985924
C2A1-12183,2,1766763987941
C2A1-2189,2,1766763992988
C3B1-2190,3,1766763994000
C2A1-2197,2,1766764001065
C3B1-2198,3,1766764002077
C2A1-2205,2,1766764009128
C3B1-2206,3,1766764010134
C3B1-12207,3,1766764012143
C3B1-12211,3,1766764016207
C2D1-2213,2,1766764017221
C3B1-2214,3,1766764018229
C3B1-12217,3,1766764022271
C2A1-2221,2,1766764025308
C3B1-2222,3,1766764026316
C2A1-2229,2,1766764033374
C3B1-2230,3,1766764034380
C3B1-12230,3,1766764035393
C2D1-2237,2,1766764041448
C3B1-2238,3,1766764042455
C2A1-2245,2,1766764049529
C3B1-2246,3,1766764050535
C2D1-12248,2,1766764053561
C2A1-2253,2,1766764057624
C3B1-2254,3,1766764058632
C2D1-2261,2,1766764065694
C3B1-2262,3,1766764066709
C3B1-12261,3,1766764066709
C2D1-2269,2,1766764073782
C3B1-2270,3,1766764074790
C2A1-2277,2,1766764081834
C3B1-2278,3,1766764082837
C2D1-2285,2,1766764089909
C3B1-2286,3,1766764090924
C2D1-12286,2,1766764091935
C2D1-12288,2,1766764093966
C2A1-2293,2,1766764097992
C3B1-2294,3,1766764098999
C2D1-2301,2,1766764106063
C3B1-2302,3,1766764107071
C3B1-12304,3,1766764110105
C2A1-2309,2,1766764114182
C3B1-2310,3,1766764115187
C3B1-12315,3,1766764121251
C2D1-2317,2,1766764122263
C3B1-2318,3,1766764123268
C2A1-12323,2,1766764129317
C2A1-2325,2,1766764130330
C3B1-2326,3,1766764131336
C3B1-12328,3,1766764134369
C2A1-2333,2,1766764138405
C3B1-2334,3,1766764139419
C2A1-2341,2,1766764146490
C2D1-12340,2,1766764146490
C3B1-2342,3,1766764147503
C3B1-12346,3,1766764152582
C2D1-2349,2,1766764154596
C3B1-2350,3,1766764155604
C2A1-2357,2,1766764162671
C3B1-2358,3,1766764163680
C2A1-2365,2,1766764170747
C3B1-2366,3,1766764171753
C2A1-2373,2,1766764178828
C3B1-2374,3,1766764179838
C3B1-12377,3,1766764183872
C3B1-12378,3,1766764184887
C2A1-2381,2,1766764186898
C2A1-12380,2,1766764186898
C3B1-2382,3,1766764187902
C2A1-12386,2,1766764192953
C2A1-2389,2,1766764194973
C3B1-2390,3,1766764195987
C2A1-2397,2,1766764203047
C3B1-2398,3,1766764204055
C2A1-12397,2,1766764204055
C2D1-2405,2,1766764211107
C3B1-2406,3,1766764212115
C3B1-12411,3,1766764218165
C2A1-2413,2,1766764219171
C3B1-12412,3,1766764219171
C3B1-2414,3,1766764220186
C3B1-12415,3,1766764222237
C2A1-2421,2,1766764227283
C3B1-2422,3,1766764228287
C2A1-12422,2,1766764229302
C3B1-12427,3,1766764234352
C2A1-2429,2,1766764235360
C3B1-2430,3,1766764236372
C2D1-2437,2,1766764243438
C3B1-2438,3,1766764244447
C3B1-12437,3,1766764244447
C3B1-12438,3,1766764245455
C2A1-2445,2,1766764251511
C2A1-12444,2,1766764251511
C3B1-2446,3,1766764252516
C2D1-12450,2,1766764257573
C2A1-2453,2,1766764259584
C3B1-2454,3,1766764260602
C2A1-2461,2,1766764267704
C2D1-12460,2,1766764267704
C3B1-2462,3,1766764268720
C3B1-12462,3,1766764269729
C2A1-2469,2,1766764275794
C3B1-2470,3,1766764276803
C2A1-12472,2,1766764279828
C2D1-2477,2,1766764283865
C3B1-2478,3,1766764284871
C2A1-12480,2,1766764287887
C2A1-2485,2,1766764291930
C2D1-12484,2,1766764291930
C3B1-2486,3,1766764292938
C3B1-12485,3,1766764292938
C2D1-12490,2,1766764297999
C2D1-2493,2,1766764300014
C3B1-2494,3,1766764301029
C3B1-12498,3,1766764306074
C2D1-2501,2,1766764308092
C3B1-2502,3,1766764320886
C2A1-12502,2,1766764321919
C2D1-2509,2,1766764327957
C3B1-2510,3,1766764328968
C2D1-12512,2,1766764331998
C3B1-12513,3,1766764333010
C2D1-2517,2,1766764336035
C3B1-2518,3,1766764337053
C2D1-12520,2,1766764340093
C2A1-2525,2,1766764344129
C3B1-2526,3,1766764345134
C3B1-12530,3,1766764350186
C2D1-12531,2,1766764351200
C2A1-2533,2,1766764352203
C3B1-2534,3,1766764353216
C2A1-12533,2,1766764353216
C2D1-2541,2,1766764360290
C3B1-2542,3,1766764361299
C2D1-2549,2,1766764368333
C3B1-2550,3,1766764369342
C2A1-2557,2,1766764376393
C3B1-12556,3,1766764376393
C3B1-2558,3,1766764377397
C3B1-12558,3,1766764378403
C2D1-2565,2,1766764384441
C3B1-2566,3,1766764385450
C2D1-2573,2,1766764392493
C3B1-2574,3,1766764393502
C2D1-2581,2,1766764400574
C3B1-2582,3,1766764401586
C2A1-2589,2,1766764408633
C3B1-2590,3,1766764409647
C3B1-12595,3,1766764415686
C2A1-2597,2,1766764416702
C3B1-2598,3,1766764417717
C2A1-12601,2,1766764421761
C2A1-2605,2,1766764424782
C3B1-2606,3,1766764425799
C2D1-12610,2,1766764430851
C2A1-2613,2,1766764432869
C3B1-2614,3,1766764433884
